campaign,name,ra_deg,dec_deg,outcome,detail,candidate_provenance,source_ref
foundry_iv_muse,DESI J190.7935+21.3334,190.7935,21.3334,confirmed_lens,Lens: z=0.34832+-0.00006 (Qz=1); Source: z=1.48152+-0.00005 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J196.4575+22.9256,196.4575,22.9256,confirmed_lens,"Lens: z=0.39426+-0.00017 (Qz=1); Source: z=0.713 (Qz=3, visual-line-match/low-SNR; noisy); VLT/MUSE","DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J197.5704+14.7474,197.5704,14.7474,confirmed_lens,Lens: z=0.26144+-0.00007 (Qz=1); Source: z=0.85834+-0.00015 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J200.7678+03.7216,200.7678,3.7216,confirmed_lens,Lens 1: z=0.35402+-0.00015 (Qz=1); Lens 2: z=0.35262+-0.00018 (Qz=1); Source A: z=1.01586+-0.00017 (Qz=1); Source B: z=1.015+-0.00022 (Qz=1); Source C: z=1.01537+-0.00017 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J202.6690+04.6708,202.669,4.6708,confirmed_lens,Lens: z=0.3364+-0.0001 (Qz=1); Foreground: z=0.03650+-0.00002 (Qz=1); Source: z=1.16828+-0.00001 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J218.2479-07.2268,218.2479,-7.2268,confirmed_lens,"Lens 1: z=0.33851+-0.00013 (Qz=1); Lens 2: z=0.243 (Qz=2, visual-line-match/low-SNR); Source A: z=1.104 (Qz=2, visual-line-match/low-SNR; noisy); Source B: z=1.104 (Qz=2, visual-line-match/low-SNR; noisy); Source C: z=1.104 (Qz=2, visual-line-match/low-SNR; noisy); VLT/MUSE","DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J220.4549+14.6891,220.4549,14.6891,confirmed_lens,Lens: z=0.7421+-0.0002 (Qz=1); Source A: z=1.43353+-0.00005 (Qz=1); Source B: z=1.43344+-0.00005 (Qz=1); Source C: z=1.43357+-0.00006 (Qz=1); Source D: z=1.43338+-0.00014 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J234.4780+14.7229,234.478,14.7229,confirmed_lens,Lens: z=0.73066+-0.00016 (Qz=1); Source A: z=2.47831+-0.00123 (Qz=3); Source B: z=2.4734+-0.00063 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J238.5690+04.7276,238.569,4.7276,confirmed_lens,"Lens: z=0.77591+-0.00014 (Qz=1); Source A: z=1.717 (Qz=1, visual-line-match/low-SNR); Source B: z=1.717 (Qz=1, visual-line-match/low-SNR); VLT/MUSE","DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J245.7514+21.6226,245.7514,21.6226,confirmed_lens,Lens: z=0.75824+-0.00015 (Qz=1); Source: z=1.7254+-0.0001 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J246.0068+01.4842,246.0068,1.4842,confirmed_lens,Lens: z=1.09308+-0.00008 (Qz=1); Source: z=2.36583+-0.00018 (Qz=1); Galaxy 1: z=1.06936+-0.00017 (Qz=3); Galaxy 2: z=1.4413+-0.00017 (Qz=1); Galaxy 3: z=2.3664+-0.00036 (Qz=3); Galaxy 4: z=1.0813+-0.0002 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J253.2534+26.8843,253.2534,26.8843,confirmed_lens,Lens: z=0.63632+-0.00013 (Qz=1); Source A: z=2.5964+-0.0006 (Qz=1); Source B: z=2.5957+-0.0004 (Qz=1); Source C: z=2.5946+-0.0005 (Qz=1); Source D: z=2.5945+-0.0008 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J260.8405+23.8442,260.8405,23.8442,confirmed_lens,Lens: z=0.2296+-0.00015 (Qz=1); Source A: z=0.97503+-0.00005 (Qz=1); Source B: z=0.97505+-0.00004 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J304.0068-49.9067,304.0068,-49.9067,confirmed_lens,Lens 1: z=0.27811+-0.00018 (Qz=1); Lens 2: z=0.26604+-0.00016 (Qz=1); Lens 3: z=0.27939+-0.00031 (Qz=1); Source A: z=1.23186+-0.00004 (Qz=1); Source B: z=1.2319+-0.00005 (Qz=1); Source C: z=1.2320+-0.00003 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J318.0376-01.7568,318.0376,-1.7568,confirmed_lens,Lens: z=0.22406+-0.00013 (Qz=1); Source: z=1.10902+-0.00002 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J326.0105-43.3965,326.0105,-43.3965,confirmed_lens,"Lens 1: z=0.27394+-0.00016 (Qz=1); Lens 2: z=0.27081+-0.00011 (Qz=1); Lens 3: z=0.27225+-0.00025 (Qz=1); Source: z=1.08206+-0.00038 (Qz=2, noisy); VLT/MUSE","DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J329.6820+02.9584,329.682,2.9584,confirmed_lens,Lens: z=0.28677+-0.00006 (Qz=1); Source A: z=2.07591+-0.00151 (Qz=1); Source B: z=2.07975+-0.00124 (Qz=1); Source C: z=2.07971+-0.00015 (Qz=1); Source D: z=2.0781+-0.00353 (Qz=2); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J331.8083-52.0487,331.8083,-52.0487,confirmed_lens,"Lens 1: z=0.35494+-0.00017 (Qz=1); Lens 2: z=0.35204+-0.00018 (Qz=1); Source A: z=1.07 (Qz=2, visual-line-match/low-SNR; combined-spectrum; noisy); Source B: z=1.07 (Qz=2, visual-line-match/low-SNR; combined-spectrum; noisy); Source C: z=1.07 (Qz=2, visual-line-match/low-SNR; combined-spectrum; noisy); VLT/MUSE; name corrected from Table 2 typo -42.0487 (obs log/narrative give -52.0487)","DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J335.5354+27.7596,335.5354,27.7596,confirmed_lens,Lens 1: z=0.49016+-0.00012 (Qz=1); Lens 2: z=0.49278+-0.00016 (Qz=1); Lens 3: z=0.4910+-0.0001 (Qz=1); Source: z=2.29167+-0.00029 (Qz=1); Quasar A: z=2.79791+-0.0004 (Qz=1); Quasar B: z=2.80515+-0.00041 (Qz=1); Quasar C: z=2.79884+-0.00041 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J339.8883-04.4880,339.8883,-4.488,confirmed_lens,Lens: z=0.55752+-0.00011 (Qz=1); Source: z=1.11577+-0.00001 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J341.0212+27.9883,341.0212,27.9883,confirmed_lens,Lens: z=0.34281+-0.00007 (Qz=1); Source: z=0.96045+-0.00006 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J341.8012-2.0939,341.8012,-2.0939,confirmed_lens,Lens: z=0.33414+-0.00015 (Qz=1); Source: z=1.76782+-0.0001 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J342.9290-03.4136,342.929,-3.4136,confirmed_lens,Lens 1: z=0.24592+-0.00018 (Qz=1); Lens 2: z=0.25016+-0.00016 (Qz=1); Lens 3: z=0.25136+-0.00010 (Qz=1); Source: z=1.05956+-0.00008 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J343.0402-04.2187,343.0402,-4.2187,confirmed_lens,"Lens 1: z=0.43519+-0.00014 (Qz=1); Lens 2: z=0.47 (Qz=3, visual-line-match/low-SNR); Lens 3: z=0.43182+-0.0002 (Qz=1); Source A: z=0.58 (Qz=3, visual-line-match/low-SNR); Source B: z=0.58 (Qz=3, visual-line-match/low-SNR); Source C: z=0.58 (Qz=3, visual-line-match/low-SNR); Source D: z=0.58 (Qz=3, visual-line-match/low-SNR); VLT/MUSE","DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J344.6262-58.6910,344.6262,-58.691,confirmed_lens,"Lens 1: z=0.29435+-0.00017 (Qz=1); Lens 2: z=0.37 (Qz=2, visual-line-match/low-SNR); Lens 3: z=0.29597+-0.00016 (Qz=1); Source A: z=0.88023+-0.00005 (Qz=1); Source B: z=0.88064+-0.00005 (Qz=1); VLT/MUSE","DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J345.0725+22.2254,345.0725,22.2254,confirmed_lens,"Lens 1: z=0.43738+-0.00012 (Qz=1); Source: z=1.9273+-0.0001 (Qz=1); Foreground: z=0.4 (Qz=3, visual-line-match/low-SNR); VLT/MUSE","DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI J345.8606+23.4757,345.8606,23.4757,confirmed_lens,Lens: z=0.27653+-0.00007 (Qz=1); Object X: z=0.28914+-0.00032 (Qz=3); Source A1: z=1.29593+-0.00003 (Qz=1); Source A2: z=1.29552+-0.00004 (Qz=1); Source B1: z=3.01007+-0.00024 (Qz=1); Source B2: z=3.01024+-0.00025 (Qz=1); Source B3: z=3.01134+-0.00048 (Qz=2); Source B4: z=3.01081+-0.00039 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 2
foundry_iv_muse,DESI-180.2707-02.3681,180.2707,-2.3681,non_lens,refuted: arc z=0.166 lies in front of galaxies at z=0.385/0.39 (not a background source); Galaxy 1: z=0.385 (Qz=1); Galaxy 2: z=0.39 (Qz=1); Galaxy 3: z=0.1 (Qz=1); Arc: z=0.166 (Qz=2); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 3
foundry_iv_muse,DESI-189.9885+12.6693,189.9885,12.6693,non_lens,refuted: arc at z~0.219 same redshift as both galaxies (z=0.221); likely a tidal tail between merging galaxies; Galaxy 1: z=0.221 (Qz=1); Galaxy 2: z=0.221 (Qz=1); Arc: z=0.219 (Qz=3); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 3
foundry_iv_muse,DESI-252.2720+02.3993,252.272,2.3993,non_lens,refuted: blue arc at same redshift z=0.495 as the galaxy; not lensed; Galaxy: z=0.495 (Qz=1); Arc: z=0.495 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 3
foundry_iv_muse,DESI-311.4249-10.6762,311.4249,-10.6762,non_lens,refuted: arc z=0.08 is a foreground object relative to galaxy at z=0.108; Galaxy: z=0.108 (Qz=1); Arc: z=0.08 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 3
foundry_iv_muse,DESI-333.3655-13.2491,333.3655,-13.2491,non_lens,refuted: 'lens' and 'arc' both at z=0.111; arc is a spiral arm of the galaxy; Galaxy: z=0.111 (Qz=1); Arc: z=0.111 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 3
foundry_iv_muse,DESI-340.2310-00.0123,340.231,-0.0123,non_lens,refuted: 'lens' z=0.441 and arc z=0.442 too similar; arc likely a spiral arm of the galaxy; Galaxy: z=0.441 (Qz=1); Arc: z=0.442 (Qz=1); VLT/MUSE,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 3
foundry_iv_muse,DESI-023.6758+04.5638,23.6758,4.5638,lens_z_only,Lens: z=0.55128+-0.00018 (Qz=1); VLT/MUSE; source redshift not measured (insufficient SNR or source not visible); needs further observation,"DESI Legacy Imaging Surveys ResNet lens candidate (Huang et al. 2020, 2021; Storfer et al. 2024 series; paper does not give per-target catalog/grade)",arXiv:2509.18078 Table 4
